Begin Date,Begin Time,End Date,End Time,Alarm Tag,Alarm ID,Combination,Alarm Type,Alarm Priority,Description,Flood Status
03-12-16,10:37:31,03-12-16,10:37:56,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:37:41,03-12-16,10:37:56,AlarmRateRamp|10413,Q2,AlarmRateRamp|10413Q2,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:37:50,03-12-16,10:37:56,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:37:57,03-12-16,10:38:49,AlarmRateRamp|10414,Q3,AlarmRateRamp|10414Q3,ALARM,N/A,Limit Signal 1,1
03-12-16,10:38:06,03-12-16,10:38:49,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 2,1
03-12-16,10:38:15,03-12-16,10:38:49,AlarmRateRamp|10415,Q4,AlarmRateRamp|10415Q4,WARNING,N/A,Limit Signal 3,1
03-12-16,10:38:25,03-12-16,10:38:49,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:38:34,03-12-16,10:38:49,AlarmRateRamp|10416,Q5,AlarmRateRamp|10416Q5,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:38:44,03-12-16,10:38:49,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:38:50,03-12-16,10:39:41,AlarmRateRamp|10417,Q6,AlarmRateRamp|10417Q6,ALARM,N/A,Limit Signal 1,1
03-12-16,10:38:59,03-12-16,10:39:41,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,WARNING,N/A,Limit Signal 2,1
03-12-16,10:39:08,03-12-16,10:39:41,AlarmRateRamp|10418,Q1,AlarmRateRamp|10418Q1,WARNING,N/A,Limit Signal 3,1
03-12-16,10:39:17,03-12-16,10:39:41,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:39:27,03-12-16,10:39:41,AlarmRateRamp|10419,Q2,AlarmRateRamp|10419Q2,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:39:36,03-12-16,10:39:41,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:39:42,03-12-16,10:40:33,AlarmRateRamp|10420,Q3,AlarmRateRamp|10420Q3,ALARM,N/A,Limit Signal 1,1
03-12-16,10:39:51,03-12-16,10:40:33,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 2,1
03-12-16,10:40:00,03-12-16,10:40:33,AlarmRateRamp|10421,Q4,AlarmRateRamp|10421Q4,WARNING,N/A,Limit Signal 3,1
03-12-16,10:40:09,03-12-16,10:40:33,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:40:18,03-12-16,10:40:33,AlarmRateRamp|10422,Q5,AlarmRateRamp|10422Q5,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:40:27,03-12-16,10:40:33,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:40:34,03-12-16,10:41:24,AlarmRateRamp|10423,Q6,AlarmRateRamp|10423Q6,ALARM,N/A,Limit Signal 1,1
03-12-16,10:40:43,03-12-16,10:41:24,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,WARNING,N/A,Limit Signal 2,1
03-12-16,10:40:52,03-12-16,10:41:24,AlarmRateRamp|10424,Q1,AlarmRateRamp|10424Q1,WARNING,N/A,Limit Signal 3,1
03-12-16,10:41:01,03-12-16,10:41:24,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:41:10,03-12-16,10:41:24,AlarmRateRamp|10425,Q2,AlarmRateRamp|10425Q2,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:41:19,03-12-16,10:41:24,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:41:25,03-12-16,10:42:14,AlarmRateRamp|10426,Q3,AlarmRateRamp|10426Q3,ALARM,N/A,Limit Signal 1,1
03-12-16,10:41:34,03-12-16,10:42:14,BSMON10001,XA00_HW,BSMON10001XA00_HW,WARNING,N/A,Limit Signal 2,1
03-12-16,10:41:43,03-12-16,10:42:14,AlarmRateRamp|10427,Q4,AlarmRateRamp|10427Q4,WARNING,N/A,Limit Signal 3,1
03-12-16,10:41:51,03-12-16,10:42:14,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:42:00,03-12-16,10:42:14,AlarmRateRamp|10428,Q5,AlarmRateRamp|10428Q5,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:42:09,03-12-16,10:42:14,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:42:15,03-12-16,10:43:04,AlarmRateRamp|10429,Q6,AlarmRateRamp|10429Q6,ALARM,N/A,Limit Signal 1,1
03-12-16,10:42:23,03-12-16,10:43:04,BSMON10027,XQ01,BSMON10027XQ01,WARNING,N/A,Limit Signal 2,1
03-12-16,10:42:32,03-12-16,10:43:04,AlarmRateRamp|10430,Q1,AlarmRateRamp|10430Q1,WARNING,N/A,Limit Signal 3,1
03-12-16,10:42:41,03-12-16,10:43:04,BSMON10001,XA00_HW,BSMON10001XA00_HW,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:42:50,03-12-16,10:43:04,AlarmRateRamp|10431,Q2,AlarmRateRamp|10431Q2,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:42:59,03-12-16,10:43:04,BSMON10029,XA01,BSMON10029XA01,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:43:05,03-12-16,10:43:53,AlarmRateRamp|10432,Q3,AlarmRateRamp|10432Q3,ALARM,N/A,Limit Signal 1,1
03-12-16,10:43:13,03-12-16,10:43:53,BSMON10030,XA02,BSMON10030XA02,WARNING,N/A,Limit Signal 2,1
03-12-16,10:43:22,03-12-16,10:43:53,AlarmRateRamp|10433,Q4,AlarmRateRamp|10433Q4,WARNING,N/A,Limit Signal 3,1
03-12-16,10:43:31,03-12-16,10:43:53,BSMON10001,XA00_HW,BSMON10001XA00_HW,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:43:40,03-12-16,10:43:53,AlarmRateRamp|10434,Q5,AlarmRateRamp|10434Q5,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:43:48,03-12-16,10:43:53,BSMON10032,XH03,BSMON10032XH03,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:43:54,03-12-16,10:44:42,AlarmRateRamp|10435,Q6,AlarmRateRamp|10435Q6,ALARM,N/A,Limit Signal 1,1
03-12-16,10:44:02,03-12-16,10:44:42,ASMON10020,XA01,ASMON10020XA01,WARNING,N/A,Limit Signal 2,1
03-12-16,10:44:11,03-12-16,10:44:42,AlarmRateRamp|10436,Q1,AlarmRateRamp|10436Q1,WARNING,N/A,Limit Signal 3,1
03-12-16,10:44:20,03-12-16,10:44:42,ASMON10021,XA02,ASMON10021XA02,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:44:28,03-12-16,10:44:42,AlarmRateRamp|10365,Q2,AlarmRateRamp|10365Q2,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:44:37,03-12-16,10:44:42,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:44:43,03-12-16,10:45:30,AlarmRateRamp|10366,Q3,AlarmRateRamp|10366Q3,ALARM,N/A,Limit Signal 1,1
03-12-16,10:44:51,03-12-16,10:45:30,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 2,1
03-12-16,10:45:00,03-12-16,10:45:30,AlarmRateRamp|10367,Q4,AlarmRateRamp|10367Q4,WARNING,N/A,Limit Signal 3,1
03-12-16,10:45:08,03-12-16,10:45:30,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:45:17,03-12-16,10:45:30,AlarmRateRamp|10368,Q5,AlarmRateRamp|10368Q5,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:45:25,03-12-16,10:45:30,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:45:31,03-12-16,10:46:18,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,ALARM,N/A,Limit Signal 1,1
03-12-16,10:45:39,03-12-16,10:46:18,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,WARNING,N/A,Limit Signal 2,1
03-12-16,10:45:48,03-12-16,10:46:18,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,WARNING,N/A,Limit Signal 3,1
03-12-16,10:45:56,03-12-16,10:46:18,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:46:05,03-12-16,10:46:18,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:46:13,03-12-16,10:46:18,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:46:19,03-12-16,10:47:05,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,ALARM,N/A,Limit Signal 1,1
03-12-16,10:46:27,03-12-16,10:47:05,ASMON10005,XH03,ASMON10005XH03,WARNING,N/A,Limit Signal 2,1
03-12-16,10:46:35,03-12-16,10:47:05,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,WARNING,N/A,Limit Signal 3,1
03-12-16,10:46:44,03-12-16,10:47:05,ASMON10005,XH03,ASMON10005XH03,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:46:52,03-12-16,10:47:05,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:47:01,03-12-16,10:47:05,ASMON10005,XH03,ASMON10005XH03,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:47:06,03-12-16,10:47:52,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,ALARM,N/A,Limit Signal 1,1
03-12-16,10:47:14,03-12-16,10:47:52,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,WARNING,N/A,Limit Signal 2,1
03-12-16,10:47:22,03-12-16,10:47:52,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,WARNING,N/A,Limit Signal 3,1
03-12-16,10:47:31,03-12-16,10:47:52,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:47:39,03-12-16,10:47:52,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:47:47,03-12-16,10:47:52,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:47:53,03-12-16,10:48:38,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,ALARM,N/A,Limit Signal 1,1
03-12-16,10:48:01,03-12-16,10:48:38,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 2,1
03-12-16,10:48:09,03-12-16,10:48:38,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,WARNING,N/A,Limit Signal 3,1
03-12-16,10:48:17,03-12-16,10:48:38,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:48:26,03-12-16,10:48:38,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:48:34,03-12-16,10:48:38,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:48:39,03-12-16,10:49:24,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,ALARM,N/A,Limit Signal 1,1
03-12-16,10:48:47,03-12-16,10:49:24,BSMON10033,XH05,BSMON10033XH05,WARNING,N/A,Limit Signal 2,1
03-12-16,10:48:55,03-12-16,10:49:24,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,WARNING,N/A,Limit Signal 3,1
03-12-16,10:49:03,03-12-16,10:49:24,BSMON10034,XH06,BSMON10034XH06,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:49:11,03-12-16,10:49:24,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:49:19,03-12-16,10:49:24,BSMON10035,XH07,BSMON10035XH07,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:49:25,03-12-16,10:50:10,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,ALARM,N/A,Limit Signal 1,1
03-12-16,10:49:33,03-12-16,10:50:10,BSMON10036,XH08,BSMON10036XH08,WARNING,N/A,Limit Signal 2,1
03-12-16,10:49:41,03-12-16,10:50:10,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,WARNING,N/A,Limit Signal 3,1
03-12-16,10:49:49,03-12-16,10:50:10,BSMON10037,XH09,BSMON10037XH09,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:49:57,03-12-16,10:50:10,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:50:05,03-12-16,10:50:10,BSMON10001,XA00_HW,BSMON10001XA00_HW,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:50:11,03-12-16,10:50:55,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,ALARM,N/A,Limit Signal 1,1
03-12-16,10:50:19,03-12-16,10:50:55,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,WARNING,N/A,Limit Signal 2,1
03-12-16,10:50:27,03-12-16,10:50:55,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,WARNING,N/A,Limit Signal 3,1
03-12-16,10:50:35,03-12-16,10:50:55,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:50:43,03-12-16,10:50:55,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:50:51,03-12-16,10:50:55,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:50:56,03-12-16,10:51:40,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,ALARM,N/A,Limit Signal 1,1
03-12-16,10:51:03,03-12-16,10:51:40,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 2,1
03-12-16,10:51:11,03-12-16,10:51:40,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,WARNING,N/A,Limit Signal 3,1
03-12-16,10:51:19,03-12-16,10:51:40,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:51:27,03-12-16,10:51:40,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:51:35,03-12-16,10:51:40,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:51:41,03-12-16,10:52:24,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,ALARM,N/A,Limit Signal 1,1
03-12-16,10:51:48,03-12-16,10:52:24,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,WARNING,N/A,Limit Signal 2,1
03-12-16,10:51:56,03-12-16,10:52:24,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,WARNING,N/A,Limit Signal 3,1
03-12-16,10:52:04,03-12-16,10:52:24,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:52:12,03-12-16,10:52:24,ASMON10008,XM23,ASMON10008XM23,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:52:20,03-12-16,10:52:24,ASMON10003,XA02,ASMON10003XA02,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:52:25,03-12-16,10:53:08,ASMON10007,XH52,ASMON10007XH52,ALARM,N/A,Limit Signal 1,1
03-12-16,10:52:32,03-12-16,10:53:08,ASMON10008,XM23,ASMON10008XM23,WARNING,N/A,Limit Signal 2,1
03-12-16,10:52:40,03-12-16,10:53:08,ASMON10009,XQ01,ASMON10009XQ01,WARNING,N/A,Limit Signal 3,1
03-12-16,10:52:48,03-12-16,10:53:08,ASMON10010,XA00_HW,ASMON10010XA00_HW,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:52:56,03-12-16,10:53:08,ASMON10011,XA01,ASMON10011XA01,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:53:04,03-12-16,10:53:08,ASMON10012,XA02,ASMON10012XA02,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:53:09,03-12-16,10:53:52,ASMON10013,XH01,ASMON10013XH01,ALARM,N/A,Limit Signal 1,1
03-12-16,10:53:16,03-12-16,10:53:52,ASMON10014,XH03,ASMON10014XH03,WARNING,N/A,Limit Signal 2,1
03-12-16,10:53:24,03-12-16,10:53:52,ASMON10015,XH05,ASMON10015XH05,WARNING,N/A,Limit Signal 3,1
03-12-16,10:53:32,03-12-16,10:53:52,ASMON10016,XH52,ASMON10016XH52,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:53:40,03-12-16,10:53:52,ASMON10017,XM23,ASMON10017XM23,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:53:47,03-12-16,10:53:52,ASMON10018,XQ01,ASMON10018XQ01,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:53:53,03-12-16,10:54:35,ASMON10019,XA00_HW,ASMON10019XA00_HW,ALARM,N/A,Limit Signal 1,1
03-12-16,10:54:00,03-12-16,10:54:35,ASMON10020,XA01,ASMON10020XA01,WARNING,N/A,Limit Signal 2,1
03-12-16,10:54:08,03-12-16,10:54:35,ASMON10021,XA02,ASMON10021XA02,WARNING,N/A,Limit Signal 3,1
03-12-16,10:54:16,03-12-16,10:54:35,ASMON10022,XH01,ASMON10022XH01,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:54:23,03-12-16,10:54:35,ASMON10023,XH03,ASMON10023XH03,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:54:31,03-12-16,10:54:35,ASMON10008,XM23,ASMON10008XM23,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:54:36,03-12-16,10:55:18,ASMON10025,XH52,ASMON10025XH52,ALARM,N/A,Limit Signal 1,1
03-12-16,10:54:43,03-12-16,10:55:18,ASMON10026,XM23,ASMON10026XM23,WARNING,N/A,Limit Signal 2,1
03-12-16,10:54:51,03-12-16,10:55:18,ASMON10027,XQ01,ASMON10027XQ01,WARNING,N/A,Limit Signal 3,1
03-12-16,10:54:58,03-12-16,10:55:18,ASMON10028,XA00_HW,ASMON10028XA00_HW,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:55:06,03-12-16,10:55:18,ASMON10029,XA01,ASMON10029XA01,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:55:14,03-12-16,10:55:18,ASMON10015,XH05,ASMON10015XH05,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:55:19,03-12-16,10:56:01,ASMON10031,XH01,ASMON10031XH01,ALARM,N/A,Limit Signal 1,1
03-12-16,10:55:26,03-12-16,10:56:01,ASMON10032,XH03,ASMON10032XH03,WARNING,N/A,Limit Signal 2,1
03-12-16,10:55:34,03-12-16,10:56:01,ASMON10033,XH05,ASMON10033XH05,WARNING,N/A,Limit Signal 3,1
03-12-16,10:55:41,03-12-16,10:56:01,BSMON10001,XA00_HW,BSMON10001XA00_HW,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:55:49,03-12-16,10:56:01,BSMON10002,XA01,BSMON10002XA01,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:55:56,03-12-16,10:56:01,BSMON10003,XA02,BSMON10003XA02,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:56:02,03-12-16,10:56:43,BSMON10004,XH01,BSMON10004XH01,ALARM,N/A,Limit Signal 1,1
03-12-16,10:56:09,03-12-16,10:56:43,BSMON10005,XH03,BSMON10005XH03,WARNING,N/A,Limit Signal 2,1
03-12-16,10:56:17,03-12-16,10:56:43,BSMON10006,XH05,BSMON10006XH05,WARNING,N/A,Limit Signal 3,1
03-12-16,10:56:24,03-12-16,10:56:43,BSMON10007,XH52,BSMON10007XH52,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:56:31,03-12-16,10:56:43,BSMON10008,XM23,BSMON10008XM23,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:56:39,03-12-16,10:56:43,BSMON10009,XM24,BSMON10009XM24,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:56:44,03-12-16,10:57:25,BSMON10010,XM25,BSMON10010XM25,ALARM,N/A,Limit Signal 1,1
03-12-16,10:56:51,03-12-16,10:57:25,BSMON10011,XM26,BSMON10011XM26,WARNING,N/A,Limit Signal 2,1
03-12-16,10:56:58,03-12-16,10:57:25,BSMON10012,XM27,BSMON10012XM27,WARNING,N/A,Limit Signal 3,1
03-12-16,10:57:06,03-12-16,10:57:25,BSMON10013,XM28,BSMON10013XM28,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:57:13,03-12-16,10:57:25,BSMON10014,XM29,BSMON10014XM29,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:57:21,03-12-16,10:57:25,BSMON10015,XM30,BSMON10015XM30,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:57:26,03-12-16,10:58:07,BSMON10016,XM31,BSMON10016XM31,ALARM,N/A,Limit Signal 1,1
03-12-16,10:57:33,03-12-16,10:58:07,BSMON10017,XM32,BSMON10017XM32,WARNING,N/A,Limit Signal 2,1
03-12-16,10:57:40,03-12-16,10:58:07,BSMON10018,XM33,BSMON10018XM33,WARNING,N/A,Limit Signal 3,1
03-12-16,10:57:48,03-12-16,10:58:07,BSMON10019,XM34,BSMON10019XM34,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:57:55,03-12-16,10:58:07,BSMON10020,XM35,BSMON10020XM35,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:58:02,03-12-16,10:58:07,BSMON10021,XM36,BSMON10021XM36,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:58:08,03-12-16,10:58:48,BSMON10022,XM37,BSMON10022XM37,ALARM,N/A,Limit Signal 1,1
03-12-16,10:58:15,03-12-16,10:58:48,BSMON10023,XM38,BSMON10023XM38,WARNING,N/A,Limit Signal 2,1
03-12-16,10:58:22,03-12-16,10:58:48,BSMON10024,XM39,BSMON10024XM39,WARNING,N/A,Limit Signal 3,1
03-12-16,10:58:29,03-12-16,10:58:48,BSMON10025,XM40,BSMON10025XM40,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:58:37,03-12-16,10:58:48,BSMON10026,XM41,BSMON10026XM41,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:58:44,03-12-16,10:58:48,BSMON10027,XM42,BSMON10027XM42,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:58:49,03-12-16,10:59:29,BSMON10028,XM43,BSMON10028XM43,ALARM,N/A,Limit Signal 1,1
03-12-16,10:58:56,03-12-16,10:59:29,BSMON10029,XM44,BSMON10029XM44,WARNING,N/A,Limit Signal 2,1
03-12-16,10:59:03,03-12-16,10:59:29,BSMON10030,XM45,BSMON10030XM45,WARNING,N/A,Limit Signal 3,1
03-12-16,10:59:10,03-12-16,10:59:29,BSMON10031,XM46,BSMON10031XM46,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:59:18,03-12-16,10:59:29,BSMON10032,XM47,BSMON10032XM47,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,10:59:25,03-12-16,10:59:29,BSMON10033,XM48,BSMON10033XM48,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,10:59:30,03-12-16,11:00:10,BSMON10034,XM49,BSMON10034XM49,ALARM,N/A,Limit Signal 1,1
03-12-16,10:59:37,03-12-16,11:00:10,BSMON10035,XM50,BSMON10035XM50,WARNING,N/A,Limit Signal 2,1
03-12-16,10:59:44,03-12-16,11:00:10,BSMON10036,XM51,BSMON10036XM51,WARNING,N/A,Limit Signal 3,1
03-12-16,10:59:51,03-12-16,11:00:10,BSMON10037,XM52,BSMON10037XM52,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,10:59:58,03-12-16,11:00:10,BSMON10038,XM53,BSMON10038XM53,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,11:00:06,03-12-16,11:00:10,BSMON10039,XM54,BSMON10039XM54,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,11:00:11,03-12-16,11:00:51,BSMON10040,XM55,BSMON10040XM55,ALARM,N/A,Limit Signal 1,1
03-12-16,11:00:18,03-12-16,11:00:51,BSMON10041,XM56,BSMON10041XM56,WARNING,N/A,Limit Signal 2,1
03-12-16,11:00:25,03-12-16,11:00:51,BSMON10042,XM57,BSMON10042XM57,WARNING,N/A,Limit Signal 3,1
03-12-16,11:00:32,03-12-16,11:00:51,BSMON10043,XM58,BSMON10043XM58,TOLERANCE,N/A,Limit Signal 4,1
03-12-16,11:00:39,03-12-16,11:00:51,BSMON10044,XM59,BSMON10044XM59,I&C ALARM,N/A,Limit Signal 5,1
03-12-16,11:00:46,03-12-16,11:00:51,BSMON10045,XM60,BSMON10045XM60,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6,1
03-12-16,11:00:52,03-12-16,11:01:31,BSMON10046,XM61,BSMON10046XM61,ALARM,N/A,Limit Signal 1,1
03-12-16,11:00:59,03-12-16,11:01:31,BSMON10047,XM62,BSMON10047XM62,WARNING,N/A,Limit Signal 2,1
03-12-16,11:01:06,03-12-16,11:01:31,BSMON10048,XM63,BSMON10048XM63,WARNING,N/A,Limit Signal 3,1
03-12-16,11:01:13,03-12-16,11:01:31,BSMON10049,XM64,BSMON10049XM64,TOLERANCE,N/A,Limit Signal 4,1
